"block","year","water_year","GPP_avg","GPP_total","P_avg","P_total","P_acc","LAI_mod","VPD","S","Tair","Tsoil","PPFD_IN","WUE","GPP_avg_yr","GPP_total_yr","month","Season","B_WUE.pred","cred2.5_WUE.pred","cred97.5_WUE.pred","B_WUE.wght","cred2.5_WUE.wght","cred97.5_WUE.wght"
491,2010,2010,0,0,2.05,2.05,100.67,0.4688625,0.05824869375,0.120328125,-3.66677395833333,0.296875,1744.234233522,NA,3.15149291582414,1150.29491427581,2,"Winter",4.13540723892035,1.70682156827578,9.29712890651388,0,0,0
492,2010,2010,0,0,6.8,6.8,107.47,0.482925,0.100859677083333,0.119927083333333,-3.881755625,0.31640625,13962.22261773,NA,3.15149291582414,1150.29491427581,2,"Winter",4.10669329549128,1.67457458191078,9.07406891805248,0,0,0
493,2010,2010,0,0,0.8,0.8,108.27,0.4969875,0.18846466875,0.1206640625,-3.64030354166667,0.327083333333333,16956.2212828,NA,3.15149291582414,1150.29491427581,2,"Winter",4.07988749559595,1.65119781114936,8.93016782523742,0,0,0
494,2010,2010,0,0,0,0,108.27,0.51105,0.163642625,0.120346354166667,-1.379726875,0.343229166666667,12075.40982635,NA,3.15149291582414,1150.29491427581,2,"Winter",4.05535778759664,1.64157388350933,8.84639174178625,0,0,0
495,2010,2010,0,0,1.5,1.5,109.77,0.5251125,0.06973284375,0.120244791666667,-2.739434375,0.384114583333333,5032.3646079,NA,3.15149291582414,1150.29491427581,2,"Winter",4.02725186817442,1.61748838369083,8.69441301048186,0,0,0
496,2010,2010,0,0,3.1,3.1,112.87,0.539175,0.07127558125,0.120559895833333,-5.18663958333333,0.418489583333334,4048.74470568,NA,3.15149291582414,1150.29491427581,2,"Winter",3.99651820751405,1.57840550166334,8.57240793062809,0,0,0
497,2010,2010,0,0,1.5,1.5,114.37,0.5532375,0.0586027083333333,0.120505208333333,-4.93878854166667,0.439322916666666,3304.905845947,NA,3.15149291582414,1150.29491427581,2,"Winter",3.96472855244851,1.55310068234295,8.45310736948747,0,0,0
498,2010,2010,0,0,0.8,0.8,115.17,0.5673,0.104370397916667,0.1208203125,-4.1894175,0.448958333333333,10466.272086748,NA,3.15149291582414,1150.29491427581,2,"Winter",3.93303014657978,1.52790297000289,8.30350779392961,0,0,0
499,2010,2010,0,0,0,0,115.17,0.5404375,0.162912329166667,0.120466145833333,-4.83598125,0.440885416666667,17275.4570601,NA,3.15149291582414,1150.29491427581,2,"Winter",3.90058348735482,1.51531608467368,8.16749359066403,0,0,0
500,2010,2010,0,0,0,0,115.17,0.513575,0.22155998125,0.120669270833333,-3.265393125,0.420572916666667,18210.10847873,NA,3.15149291582414,1150.29491427581,2,"Winter",3.86606313144609,1.50727290243398,7.98883012912951,0,0,0
